mean,group
6780.98,n=50
4810.72,n=50
5662.3,n=50
5269.42,n=50
6348.4,n=50
5258.54,n=50
5307.4,n=50
5559.02,n=50
4775,n=50
4137.14,n=50
5657.3,n=50
5186.98,n=50
3900.62,n=50
6223.08,n=50
6642.86,n=50
6427.68,n=50
6371.76,n=50
5293.72,n=50
5152.48,n=50
4399.76,n=50
4931.14,n=50
5509.58,n=50
4395.44,n=50
4602.34,n=50
4187.34,n=50
6603.06,n=50
5810.2,n=50
6689.06,n=50
5632.5,n=50
4601.62,n=50
3961.3,n=50
5340.12,n=50
4752.08,n=50
4614.96,n=50
6521.32,n=50
6233.12,n=50
4936.54,n=50
7002.64,n=50
5216.76,n=50
5465.5,n=50
5536.18,n=50
6019.82,n=50
3953.26,n=50
4434.64,n=50
4825.4,n=50
4340.82,n=50
5473.72,n=50
5878.04,n=50
4315.34,n=50
5949.98,n=50
4061.02,n=50
3768.94,n=50
4950.02,n=50
7725.52,n=50
5217.82,n=50
6570.52,n=50
5025.18,n=50
4379.36,n=50
5941.88,n=50
7507.16,n=50
6730.72,n=50
4511,n=50
4583.4,n=50
4249.98,n=50
5314.8,n=50
5198.66,n=50
6238.76,n=50
5148.68,n=50
6718.86,n=50
5926.16,n=50
5341.54,n=50
5754.88,n=50
4303.06,n=50
5145.28,n=50
6826.06,n=50
6199.36,n=50
5173.9,n=50
5523.96,n=50
5084.1,n=50
4997.02,n=50
7392.88,n=50
9795.74,n=50
7031.28,n=50
6144.72,n=50
4996.74,n=50
5485.48,n=50
5286.02,n=50
6339.52,n=50
5912.82,n=50
6177.52,n=50
7168.22,n=50
5697.52,n=50
4909.04,n=50
4380.94,n=50
8110.74,n=50
5329.62,n=50
4939.74,n=50
5269.16,n=50
5526.26,n=50
5839.54,n=50
4944.78,n=50
5571.72,n=50
6439.26,n=50
6993.54,n=50
5922.62,n=50
5549,n=50
3984.04,n=50
6223.78,n=50
5382.74,n=50
5399.98,n=50
5650.64,n=50
5827.48,n=50
7920.16,n=50
5336.34,n=50
5543.12,n=50
6639.64,n=50
4431.62,n=50
4437.4,n=50
5006.8,n=50
4309.52,n=50
5270.94,n=50
4740.84,n=50
5000.96,n=50
4694.34,n=50
6903.92,n=50
5535.88,n=50
5107.28,n=50
5987.46,n=50
4005,n=50
5456.14,n=50
5604.4,n=50
6129,n=50
6093.5,n=50
5957.88,n=50
5120.12,n=50
5089.44,n=50
5032.64,n=50
5271.88,n=50
4926.94,n=50
5685.84,n=50
7749.04,n=50
5162.2,n=50
4245.68,n=50
5291.86,n=50
5900.48,n=50
4808.86,n=50
6751.9,n=50
6910.94,n=50
5964.82,n=50
4979.16,n=50
6588.42,n=50
5776.8,n=50
6540.96,n=50
4596.06,n=50
5490.96,n=50
4098.92,n=50
6267.7,n=50
2803.86,n=50
7242.28,n=50
5500.88,n=50
3331.5,n=50
6964.18,n=50
5613.28,n=50
4631.58,n=50
5883.14,n=50
7525.6,n=50
5307.76,n=50
5444.5,n=50
4078.44,n=50
6709.34,n=50
5522.98,n=50
5590.58,n=50
5763.1,n=50
4783.16,n=50
7387.2,n=50
5633.84,n=50
7895.68,n=50
7849.3,n=50
5763.68,n=50
4913.7,n=50
6077.44,n=50
4368.96,n=50
5297.42,n=50
6584.36,n=50
7018.18,n=50
5065.14,n=50
6075.76,n=50
5517.3,n=50
4716.36,n=50
6278.26,n=50
7592.32,n=50
5358.94,n=50
6385,n=50
5533.28,n=50
5168.82,n=50
4386.38,n=50
4935.64,n=50
4621.56,n=50
4421.96,n=50
5855.62,n=50
5819.48,n=50
4324.64,n=50
4449.08,n=50
5868.26,n=50
5686.74,n=50
4857.86,n=50
3929.62,n=50
6077.92,n=50
7019.92,n=50
5674.62,n=50
6041.4,n=50
6427.48,n=50
5773.04,n=50
5634.12,n=50
5057.46,n=50
4896.08,n=50
6530.38,n=50
6486.38,n=50
8830.6,n=50
5283.02,n=50
6929.22,n=50
6247.96,n=50
6481.16,n=50
6794.4,n=50
6126.54,n=50
5842,n=50
6031.24,n=50
5909.58,n=50
4796.66,n=50
4610.64,n=50
7023.16,n=50
6185.68,n=50
5493.74,n=50
6805.4,n=50
6297.42,n=50
4634.02,n=50
5792.18,n=50
4511.38,n=50
5771.8,n=50
3827.96,n=50
5892.66,n=50
6104.38,n=50
6786.16,n=50
3882.12,n=50
4566.72,n=50
5979.42,n=50
5283.76,n=50
4049.72,n=50
4825.36,n=50
6665.2,n=50
5777.8,n=50
5713.26,n=50
6275.4,n=50
5066.7,n=50
6869.12,n=50
4204.64,n=50
6533.76,n=50
5741.98,n=50
5762.1,n=50
6089.02,n=50
4314.94,n=50
4264.7,n=50
4669.98,n=50
6188.06,n=50
6131.16,n=50
5629.7,n=50
4922.14,n=50
6498.76,n=50
6377.26,n=50
4355.24,n=50
6677.14,n=50
4364.7,n=50
5404.52,n=50
6116.04,n=50
7107.52,n=50
7602.38,n=50
4769.44,n=50
3760.9,n=50
5633.9,n=50
7479.08,n=50
5844.96,n=50
5940.62,n=50
5214.1,n=50
5156.82,n=50
6240.48,n=50
5430.38,n=50
6694.52,n=50
5327.8,n=50
5644.36,n=50
6419.32,n=50
5183.78,n=50
8158.9,n=50
6961.76,n=50
6883.68,n=50
5247.5,n=50
5265.76,n=50
6017.94,n=50
5817.16,n=50
5332.9,n=50
6558.86,n=50
5004.56,n=50
5816.5,n=50
6923.7,n=50
5825.84,n=50
4370.78,n=50
6597.68,n=50
5469.72,n=50
3828.58,n=50
6359.46,n=50
5629.94,n=50
5554.96,n=50
6463.98,n=50
5588.1,n=50
6499.66,n=50
6083.28,n=50
6192.36,n=50
4628.3,n=50
6437.02,n=50
6487.22,n=50
5056.98,n=50
6045.92,n=50
4206.62,n=50
4686.16,n=50
5531.48,n=50
6299.66,n=50
7069.32,n=50
5577.7,n=50
8023.92,n=50
5582.24,n=50
5013.16,n=50
5410.56,n=50
5896.74,n=50
4656.38,n=50
6503.26,n=50
4072.68,n=50
5415.22,n=50
5700.3,n=50
5004.86,n=50
5925.62,n=50
4123.66,n=50
7534.44,n=50
6262.92,n=50
5447.52,n=50
6413.04,n=50
5166.12,n=50
6685.14,n=50
5701.38,n=50
6362.28,n=50
4686.86,n=50
5520.44,n=50
5812.44,n=50
4440.42,n=50
5375.8,n=50
6131.08,n=50
5832.36,n=50
6630.52,n=50
4968.32,n=50
5113.02,n=50
5662.74,n=50
6362.2,n=50
5429.84,n=50
6224.76,n=50
5755.38,n=50
7132.14,n=50
5449.42,n=50
5813.64,n=50
4862.16,n=50
4978.16,n=50
6152.12,n=50
5750.1,n=50
4478.7,n=50
4763.62,n=50
4586.24,n=50
6186.38,n=50
6001.7,n=50
5413.68,n=50
5280.22,n=50
7281.72,n=50
5121.3,n=50
4146.74,n=50
4655.52,n=50
6167.26,n=50
6027.28,n=50
3897.76,n=50
6278.28,n=50
6280.88,n=50
6367.7,n=50
6548.6,n=50
5559.24,n=50
5465.42,n=50
6212.2,n=50
5035.64,n=50
3839.8,n=50
5708.36,n=50
4013.3,n=50
5136.56,n=50
5849.56,n=50
5274.92,n=50
5043.06,n=50
7010.68,n=50
6986.66,n=50
6368.96,n=50
4766.06,n=50
5477.84,n=50
5930.38,n=50
5388.3,n=50
4638.48,n=50
5728.62,n=50
7131.64,n=50
4693.32,n=50
6296.76,n=50
4017.68,n=50
6002.02,n=50
7582.56,n=50
4452.5,n=50
6489.44,n=50
6078.12,n=50
5105.94,n=50
4942.16,n=50
5393.44,n=50
5231.78,n=50
4817.1,n=50
4295.34,n=50
7044.16,n=50
4332.46,n=50
5507.66,n=50
4651.04,n=50
6458.06,n=50
5996.46,n=50
6357.44,n=50
6766.28,n=50
5526.18,n=50
7962.64,n=50
7818.68,n=50
4712.14,n=50
5841.54,n=50
5614.06,n=50
5368.58,n=50
5686.38,n=50
7886.1,n=50
5673.36,n=50
4076.76,n=50
4977.34,n=50
5340.42,n=50
4982,n=50
4327.3,n=50
7371.3,n=50
5205.24,n=50
5713.02,n=50
5289.78,n=50
4995.06,n=50
4836.56,n=50
5179.88,n=50
3976.6,n=50
6128.3,n=50
6708.18,n=50
5335.02,n=50
6007.86,n=50
5092.6,n=50
5940.74,n=50
4218.08,n=50
5056.26,n=50
6389.22,n=50
6941.56,n=50
5709.6,n=50
4937.44,n=50
6509.2,n=50
6957.12,n=50
4133.32,n=50
5987.76,n=50
5187.54,n=50
6449.24,n=50
8233.12,n=50
6182.74,n=50
4152.04,n=50
4997.4,n=50
5550.56,n=50
7383.98,n=50
5038.12,n=50
5081.84,n=50
5735.1,n=50
4465.32,n=50
6010.5,n=50
4124.28,n=50
4485.54,n=50
5955.28,n=50
6097.26,n=50
4849.5,n=50
5465.34,n=50
3757.4,n=50
7334.28,n=50
6012.74,n=50
6272.38,n=50
4266.24,n=50
5686.74,n=50
4795.48,n=50
4917.08,n=50
6211.94,n=50
4627.74,n=50
7286.64,n=50
5266.2,n=50
5168.52,n=50
6460.72,n=50
3194.14,n=50
7136.72,n=50
6002.58,n=50
5281.16,n=50
6116.62,n=50
6710.96,n=50
5239.62,n=50
3970.74,n=50
6932.48,n=50
5353.6,n=50
5665.14,n=50
6163.6,n=50
3877.14,n=50
5518.14,n=50
5407.3,n=50
5281.58,n=50
6992.64,n=50
6717.8,n=50
5329.74,n=50
7322.4,n=50
4138.42,n=50
5914.26,n=50
5601.02,n=50
6123.14,n=50
4903.02,n=50
4479.26,n=50
5247.56,n=50
4265.06,n=50
5416.92,n=50
5642.62,n=50
5891.84,n=50
6780.8,n=50
7293.08,n=50
6082.28,n=50
5521.54,n=50
6406.86,n=50
6246,n=50
3301.3,n=50
5510.74,n=50
5572.02,n=50
6341.86,n=50
4764.92,n=50
4972.32,n=50
4299.76,n=50
5673.74,n=50
5206.5,n=50
5679.26,n=50
5801.24,n=50
5159.24,n=50
4522.68,n=50
4949.02,n=50
5067.74,n=50
6365.94,n=50
5080.48,n=50
4477.84,n=50
5889.92,n=50
6632.76,n=50
5606.18,n=50
8126.02,n=50
5855.06,n=50
6409.74,n=50
5695.18,n=50
5867.54,n=50
5393.8,n=50
7050.5,n=50
5528.6,n=50
6034.54,n=50
5577.7,n=50
6368.88,n=50
5789.56,n=50
5959.18,n=50
6527.86,n=50
5304.56,n=50
7303.34,n=50
5901.4,n=50
7176.26,n=50
5278.52,n=50
4223.98,n=50
5160.54,n=50
5783.26,n=50
7781.02,n=50
4567.64,n=50
4822,n=50
6178.76,n=50
5679.14,n=50
5634.62,n=50
5255.82,n=50
8792.44,n=50
4437.28,n=50
5164.5,n=50
4888.74,n=50
5671.4,n=50
4242.18,n=50
5629.22,n=50
7745,n=50
5168.42,n=50
5434.54,n=50
5663.68,n=50
5922.58,n=50
5995.88,n=50
5019.16,n=50
5898.8,n=50
7434.38,n=50
5864.32,n=50
6006.1,n=50
7106.92,n=50
6353.62,n=50
7011.6,n=50
4291.88,n=50
5068.96,n=50
5938.3,n=50
6137.42,n=50
5477.1,n=50
6453.58,n=50
4467.12,n=50
5810.24,n=50
6612.62,n=50
3086.08,n=50
4611.38,n=50
4199.68,n=50
5506.84,n=50
5189.98,n=50
5897.22,n=50
5263.5,n=50
6485.2,n=50
4890.44,n=50
7051.3,n=50
7666.16,n=50
6996.16,n=50
4898.88,n=50
5438.02,n=50
7184.9,n=50
7533.8,n=50
5441.1,n=50
5614.56,n=50
4185.3,n=50
5649.74,n=50
6057.28,n=50
6740.88,n=50
4270.42,n=50
4414.64,n=50
4913.42,n=50
4482.74,n=50
4798.76,n=50
4190.08,n=50
5670.74,n=50
4994.84,n=50
5345.2,n=50
6145.74,n=50
6170.8,n=50
6348.98,n=50
6194.48,n=50
6492.04,n=50
4990.3,n=50
5183.8,n=50
7124.4,n=50
5471.5,n=50
4240.22,n=50
4484.5,n=50
4451.1,n=50
6399.38,n=50
5725.5,n=50
4714.14,n=50
5187.74,n=50
6007.62,n=50
4659.08,n=50
6510.4,n=50
5577.78,n=50
4625.12,n=50
6682.78,n=50
5544.62,n=50
4495.04,n=50
5566.02,n=50
6612.92,n=50
5710.68,n=50
5208.78,n=50
6093.52,n=50
4351.48,n=50
5672.24,n=50
4982.36,n=50
5486.52,n=50
4894.76,n=50
5284.56,n=50
6071.12,n=50
5864.96,n=50
5750.66,n=50
6728.56,n=50
6278.42,n=50
5050.26,n=50
5357.9,n=50
4665.04,n=50
5847.74,n=50
4871.1,n=50
7435.26,n=50
5314.74,n=50
5019.5,n=50
4109.6,n=50
4590.14,n=50
5826.18,n=50
6751.56,n=50
6039.78,n=50
6167.28,n=50
4901.86,n=50
4496.04,n=50
6723.86,n=50
6023.14,n=50
6112.66,n=50
6913.88,n=50
4611.06,n=50
5395.96,n=50
6922.22,n=50
5581.52,n=50
6063.74,n=50
5800.88,n=50
5828.32,n=50
6134.34,n=50
6360.64,n=50
6243.4,n=50
4416.4,n=50
5906.98,n=50
4893.62,n=50
5009.06,n=50
4873.76,n=50
8194.14,n=50
5415.28,n=50
5642.5,n=50
6454.68,n=50
5878.12,n=50
4750.78,n=50
6463.54,n=50
5908.96,n=50
5418.32,n=50
5903.04,n=50
4779.24,n=50
4229.96,n=50
5167.52,n=50
5612.66,n=50
5192.74,n=50
5187.08,n=50
6064.06,n=50
5662.6,n=50
5764.96,n=50
5523.26,n=50
3779.24,n=50
4136.56,n=50
6341.3,n=50
5589.82,n=50
4252.22,n=50
4863.96,n=50
4032.82,n=50
6302.08,n=50
4905.42,n=50
5469.84,n=50
3977.9,n=50
6912.08,n=50
4492.52,n=50
4317.32,n=50
5933.6,n=50
6013.12,n=50
4922.08,n=50
5893.44,n=50
6394.92,n=50
6987.78,n=50
6205.64,n=50
4901.04,n=50
4815.48,n=50
5783.36,n=50
7241.96,n=50
4393.36,n=50
4617.66,n=50
5683.3,n=50
4825.5,n=50
5727.48,n=50
4738.88,n=50
5945.6,n=50
6520.34,n=50
5259.58,n=50
5347.62,n=50
5906.58,n=50
3997.78,n=50
5213.46,n=50
5969.46,n=50
6083.16,n=50
6257.28,n=50
6133.34,n=50
6284.72,n=50
3525.44,n=50
5093.2,n=50
5316.04,n=50
4744.46,n=50
7824.56,n=50
5509.34,n=50
3854.78,n=50
5093.56,n=50
4637.76,n=50
4767.26,n=50
5504.24,n=50
7854.64,n=50
6502.1,n=50
5023.54,n=50
5407.38,n=50
4004.46,n=50
5580.42,n=50
5691.72,n=50
6520.8,n=50
5100.84,n=50
6236.52,n=50
5580.6,n=50
6072.84,n=50
6328.84,n=50
5629.76,n=50
4864.66,n=50
6547.76,n=50
4424.18,n=50
6853.08,n=50
5726.58,n=50
6515.92,n=50
5915.88,n=50
4703.06,n=50
4523.4,n=50
6949.82,n=50
4310.76,n=50
4954.94,n=50
7578.38,n=50
4995.96,n=50
4093.44,n=50
4715.9,n=50
6267.26,n=50
4881.82,n=50
6139.48,n=50
6855.56,n=50
3765.68,n=50
7067.32,n=50
4595.32,n=50
4846.4,n=50
7921.3,n=50
5236.42,n=50
4480.42,n=50
5317.28,n=50
5626.26,n=50
6239.12,n=50
5225.44,n=50
3960.82,n=50
4301.26,n=50
5008.88,n=50
6108.88,n=50
3589.96,n=50
6363.72,n=50
5932.72,n=50
5213.28,n=50
4356.74,n=50
6520.96,n=50
7314.02,n=50
3932.88,n=50
7619.36,n=50
4756.44,n=50
6144.46,n=50
5003.42,n=50
4866.52,n=50
4644.88,n=50
6365.58,n=50
5761.7,n=50
5191.22,n=50
7401.66,n=50
7295.02,n=50
5591.6,n=50
5171.86,n=50
5907.38,n=50
4971.94,n=50
6619.48,n=50
5827.82,n=50
4438.56,n=50
4995.1,n=50
7218.12,n=50
5764.04,n=50
4912.52,n=50
5840.62,n=50
5448.04,n=50
6679.96,n=50
7448.2,n=50
5895.08,n=50
7460.56,n=50
6363.32,n=50
5492.52,n=50
5830.24,n=50
5312.4,n=50
6221.56,n=50
7040.02,n=50
6690.44,n=50
5081.42,n=50
5350.02,n=50
6846.2,n=50
4040.42,n=50
7309.5,n=50
5174.54,n=50
6857,n=50
5680.16,n=50
7088.12,n=50
5173.42,n=50
7056.74,n=50
5560.62,n=50
6490.62,n=50
5336.06,n=50
4800.72,n=50
3908.26,n=50
4906.16,n=50
6229.08,n=50
5171.14,n=50
6133.76,n=50
5843.66,n=50
7081.1,n=50
8127,n=50
5573.98,n=50
6479.62,n=50
6513.96,n=50
5937.08,n=50
3786.98,n=50
6260.74,n=50
5033.9,n=50
6485.32,n=50
6190.94,n=50
5086.6,n=50
4087.18,n=50
6062.86,n=50
4678.74,n=50
5458.68,n=50
6739.2,n=50
5140.7,n=50
5291.44,n=50
6768.98,n=50
5598.24,n=50
5424.7,n=50
5670.06,n=50
5918.52,n=50
5890,n=50
7318.12,n=50
6378.96,n=50
6529.56,n=50
5788.12,n=50
5612.5,n=50
6454.12,n=50
6648.12,n=50
5772.88,n=50
4906.48,n=50
5842.12,n=50
9226.62,n=50
6440.84,n=50
3654.14,n=50
5643.62,n=50
7285.1,n=50
7888.52,n=50
4266.34,n=50
5805,n=50
6154.36,n=50
5912.42,n=50
6548.3,n=50
5328.82,n=50
4692.96,n=50
5894.04,n=50
6841.84,n=50
6012.88,n=50
4478.44,n=50
5409.96,n=50
7713.48,n=50
6041.08,n=50
4686.26,n=50
5839.06,n=50
4444.98,n=50
8962.02,n=50
5586.46,n=50
3791.38,n=50
7219.84,n=50
5164.76,n=50
7534.8,n=50
5410.7,n=50
5695.82,n=50
8245.16,n=50
5180.02,n=50
6006.5,n=50
7027.66,n=50
4767.24,n=50
4424.72,n=50
7386.58,n=50
7041.52,n=50
5142.14,n=50
6597.86,n=50
6674.36,n=50
4133.54,n=50
4593.82,n=50
7155.46,n=50
5705.76,n=50
5340.92,n=50
7388.66,n=50
5468.86,n=50
4420.8,n=50
5488.34,n=50
5861.98,n=50
6542.68,n=50
6924.58,n=50
4851.6,n=50
3414.92,n=50
5565.24,n=50
6666.74,n=50
5384.72,n=50
5997.68,n=50
6197.04,n=50
4760.78,n=50
4727.76,n=50
4749.72,n=50
7124,n=50
4619.66,n=50
6334.86,n=50
6018.38,n=50
3939.38,n=50
5393.16,n=50
5588.86,n=50
5700.8,n=50
5799.32,n=50
5416.8,n=50
6237.18,n=50
3644.02,n=50
6388.14,n=50
6060.84,n=50
6308.06,n=50
4661.1,n=50
6433.1,n=50
5509.32,n=50
5809.2,n=50
5445.18,n=50
3607.42,n=50
7904.2,n=50
6245.02,n=50
5917.74,n=50
6225.1,n=50
5107.34,n=50
5573.1,n=50
5388.78,n=50
7855.06,n=50
3840.52,n=50
5480.24,n=50
5871.42,n=50
6053.84,n=50
6796.48,n=50
7908.16,n=50
5236.4,n=50
5333.68,n=50
6002.4,n=50
5764.86,n=50
5615.86,n=50
6386.92,n=50
8569.32,n=50
4800.66,n=50
5446.12,n=50
5538.36,n=50
6999.92,n=50
6275.18,n=50
4702.52,n=50
7039.74,n=50
5840.12,n=50
7300.6,n=50
5301.22,n=50
6355.12,n=50
6972.46,n=50
5696.42,n=50
8799.5,n=50
3954.26,n=50
6056.88,n=50
6165.5,n=50
4543.42,n=50
6372.34,n=50
6493.02,n=50
5777.16,n=50
5365.26,n=50
5888.26,n=50
4437.04,n=50
7330.5,n=50
6116.88,n=50
5169.68,n=50
4327.34,n=50
6605.06,n=50
5715.38,n=50
6250.88,n=50
5579.42,n=50
4284.52,n=50
4096.64,n=50
5836.3,n=50
4777.4,n=50
5999.9,n=50
5902.02,n=50
6004.36,n=50
4388.24,n=50
4680.98,n=50
4894.3,n=50
6770.76,n=50
6413.7,n=50
5080.18,n=50
3662.04,n=50
6536.46,n=50
5143.32,n=50
5259.02,n=50
6072.16,n=50
5192,n=50
3850.66,n=50
5015.8,n=50
5921.98,n=50
5662.18,n=50
5492.44,n=50
7284.82,n=50
6499.34,n=50
5765.74,n=50
4275.08,n=50
6095.5,n=50
9185.42,n=50
6008.52,n=50
6236.58,n=50
7946.48,n=50
6439.34,n=50
5694.92,n=50
4736,n=50
5406.94,n=50
5273.72,n=50
6262.26,n=50
7010.12,n=50
3986.98,n=50
5064.34,n=50
6199.2,n=50
4757.1,n=50
4482.82,n=50
4166.6,n=50
5568.78,n=50
6445.02,n=50
4882.1,n=50
7661.78,n=50
6828.54,n=50
6361.72,n=50
8411.04,n=50
4633.52,n=50
6171.7,n=50
4858.36,n=50
6011.38,n=50
5898.64,n=50
5680.64,n=50
4168.04,n=50
4794.64,n=50
5664.68,n=50
6950.56,n=50
5958.84,n=50
6336.34,n=50
5154.58,n=50
7187.86,n=50
4988.32,n=50
5729,n=50
5395.04,n=50
5672.54,n=50
4254.82,n=50
6323.96,n=50
5095.08,n=50
3645.52,n=50
5612.7,n=50
6572.54,n=50
8070.76,n=50
4817.8,n=50
5782.24,n=50
5423.18,n=50
4452.74,n=50
5801.2,n=50
5994.5,n=50
4870.12,n=50
7633.22,n=50
5262.02,n=50
5586.98,n=50
5997,n=50
4488.44,n=50
5371.34,n=50
4913.3,n=50
5766.38,n=50
6686.42,n=50
5232.4,n=50
7155.9,n=50
5145.76,n=50
4088.16,n=50
4635.28,n=50
4182.72,n=50
4465.2,n=50
3854.52,n=50
3962.04,n=50
5853.14,n=50
5388.58,n=50
5168.8,n=50
4089.62,n=50
5189.1,n=50
5012.9,n=50
5475.94,n=50
4256.58,n=50
3960.36,n=50
5526,n=50
4794.82,n=50
4353.3,n=50
3975.3,n=50
5145.26,n=50
5325.98,n=50
5761.58,n=50
4700.5,n=50
4305.08,n=50
5860.88,n=50
6196.38,n=50
5492.82,n=50
5996.54,n=50
4995.48,n=50
6432.56,n=50
5435.06,n=50
7519.4,n=50
5265,n=50
6099.8,n=50
6101.06,n=50
4014.4,n=50
6974.4,n=50
6449.82,n=50
4323.48,n=50
7095.56,n=50
6698.68,n=50
5821.66,n=50
4498.02,n=50
9118.62,n=50
4772.02,n=50
3405.62,n=50
7212.52,n=50
4693.44,n=50
4464.68,n=50
6171.76,n=50
4962.2,n=50
5967.1,n=50
5429.64,n=50
4520.56,n=50
3713,n=50
7132.66,n=50
5860.68,n=50
5789.82,n=50
5146.48,n=50
6495.6,n=50
5077.3,n=50
6808.04,n=50
5966.54,n=50
5448.46,n=50
6179.82,n=50
6634.16,n=50
5472.36,n=50
6225.84,n=50
7239.1,n=50
6013.3,n=50
4781.9,n=50
5869.78,n=50
3925.54,n=50
5902.22,n=50
5698.58,n=50
6369.2,n=50
5337.84,n=50
4358.88,n=50
6192.44,n=50
5800.52,n=50
6245.96,n=50
4928.36,n=50
4993.84,n=50
6041.42,n=50
7495.58,n=50
4793.04,n=50
5994.22,n=50
4988.44,n=50
6379.56,n=50
3938.16,n=50
4155.1,n=50
5647.34,n=50
7505.12,n=50
4321.1,n=50
5184.48,n=50
6650.16,n=50
6677.36,n=50
7024.18,n=50
4534.12,n=50
5050.54,n=50
7144.44,n=50
4623.26,n=50
6115.44,n=50
5275.2,n=50
5262.66,n=50
7234.9,n=50
6384.44,n=50
6298.92,n=50
4642.94,n=50
5051.68,n=50
5164.94,n=50
6125.84,n=50
5479.9,n=50
6106.16,n=50
5167.12,n=50
5455.7,n=50
6477.62,n=50
3818.88,n=50
7029.96,n=50
6044.78,n=50
3512.36,n=50
3353.22,n=50
4893.76,n=50
6133.84,n=50
5110.8,n=50
4646.8,n=50
5755.42,n=50
4553.32,n=50
5543.96,n=50
6307.92,n=50
6360.74,n=50
6154.34,n=50
4969.96,n=50
5929.08,n=50
6132.02,n=50
7224.56,n=50
5935.44,n=50
6285.64,n=50
6299.28,n=50
6880.44,n=50
5148.84,n=50
6124.02,n=50
4574.38,n=50
5257.72,n=50
6676.42,n=50
5175.62,n=50
5356.06,n=50
5805.1,n=50
5352.92,n=50
5268.7,n=50
6177.88,n=50
4253.68,n=50
3744.34,n=50
5860.9,n=50
4219.22,n=50
5049.06,n=50
5117.18,n=50
5954.74,n=50
5306.28,n=50
3929.56,n=50
4880.84,n=50
6419.42,n=50
6671.58,n=50
4746.18,n=50
7656.72,n=50
5997.32,n=50
4984.88,n=50
5063.14,n=50
5712.8,n=50
5754.96,n=50
5555.08,n=50
4740.84,n=50
5372.5,n=50
6233.98,n=50
5116.7,n=50
6075.28,n=50
5933.52,n=50
6025.1,n=50
6694.98,n=50
4213.4,n=50
5755.14,n=50
6332.96,n=50
5331.1,n=50
6210,n=50
5505.18,n=50
4880.58,n=50
6381.52,n=50
4640.24,n=50
5263.72,n=50
6043.8,n=50
7067.06,n=50
5544.6,n=50
5766.48,n=50
7522.02,n=50
4567.32,n=50
4439.8,n=50
5354.3,n=50
4887.18,n=50
3494.78,n=50
4204.34,n=50
6425.58,n=50
6380.98,n=50
6047.4,n=50
6082.86,n=50
5353.76,n=50
5133.16,n=50
5262.92,n=50
3638.86,n=50
6776.24,n=50
5558.04,n=50
6860.68,n=50
4112.82,n=50
4532.3,n=50
6665.28,n=50
5437.98,n=50
5069.12,n=50
5862.58,n=50
4034.72,n=50
5646.7,n=50
5026.7,n=50
5672.4,n=50
4303.66,n=50
5474.54,n=50
3909.6,n=50
7287.58,n=50
5355.48,n=50
6203.96,n=50
5475.18,n=50
6717.8,n=50
5944.08,n=50
5077.56,n=50
5340.6,n=50
6354.56,n=50
6459.38,n=50
5519.04,n=50
4202.2,n=50
4664,n=50
4984.22,n=50
5708.12,n=50
3531.66,n=50
7684.7,n=50
5011.78,n=50
5117.48,n=50
4940.4,n=50
5006.66,n=50
5523.12,n=50
4900.86,n=50
6670.26,n=50
7189.32,n=50
5307.02,n=50
4893.32,n=50
9520.26,n=50
5954.86,n=50
5002.4,n=50
5431.54,n=50
4014.08,n=50
5668.6,n=50
5325.46,n=50
4736.52,n=50
6336.76,n=50
5156.5,n=50
6094.78,n=50
8006.46,n=50
7047.64,n=50
5737.5,n=50
5850.12,n=50
4392.26,n=50
5375.24,n=50
5641.14,n=50
3561.38,n=50
6107.78,n=50
5042.12,n=50
4966.18,n=50
5985.3,n=50
6378.04,n=50
4631.16,n=50
5042.06,n=50
6028.38,n=50
6031.18,n=50
5472.66,n=50
6655.62,n=50
6799.26,n=50
4735.28,n=50
5250.02,n=50
5340.28,n=50
6182.14,n=50
5416.38,n=50
7730.54,n=50
7753.8,n=50
3995.96,n=50
5083.56,n=50
7125.22,n=50
4289.42,n=50
5400.12,n=50
7464.02,n=50
5622.9,n=50
6869.04,n=50
7113,n=50
5056.78,n=50
5466.7,n=50
5339.94,n=50
4296.02,n=50
5081.68,n=50
5741.76,n=50
4427.64,n=50
5248.5,n=50
4504.72,n=50
5647.76,n=50
7901.12,n=50
4505.14,n=50
5612.98,n=50
4963.12,n=50
5317.32,n=50
6751.16,n=50
6291.34,n=50
8386.9,n=50
6475.3,n=50
5127.68,n=50
6860.1,n=50
5879.02,n=50
6103.26,n=50
6265.88,n=50
6813.68,n=50
9080.24,n=50
6794,n=50
6377.54,n=50
5309.8,n=50
4879.82,n=50
6267.86,n=50
4871.52,n=50
4110.98,n=50
5809.7,n=50
5422.2,n=50
6038.9,n=50
4613.7,n=50
5206.64,n=50
5401.28,n=50
6128.36,n=50
5180.42,n=50
6187,n=50
7146.38,n=50
7055.76,n=50
4912.72,n=50
4143.7,n=50
6890.86,n=50
6523.82,n=50
4725.78,n=50
7185.82,n=50
5381.46,n=50
4916.76,n=50
5318.44,n=50
5488.8,n=50
4993.34,n=50
6189.08,n=50
6669.22,n=50
3851.16,n=50
6157.56,n=50
7452.34,n=50
6580.38,n=50
6366.16,n=50
7942.86,n=50
7146.76,n=50
5778.34,n=50
5889.22,n=50
5249.14,n=50
5503.72,n=50
7079.74,n=50
4916.02,n=50
3356.56,n=50
7090.5,n=50
4801.16,n=50
5304.16,n=50
4663.26,n=50
4899.66,n=50
5276.78,n=50
4755.36,n=50
6827.56,n=50
6626.72,n=50
